campaign_id,campaign_name,cell_id,manifest_path,workload_id,plan_id,run_id,replicate_idx,status,planner_budget,repeat_count_hint,measurement_repeats,autotune,reuse_cache,execution_source,graph_mode,ttfr_s,steady_iter_ms,wall_s,gpu_seconds,predicted_ttfr_s,predicted_iter_ms,predicted_gpu_seconds,planner_share_pct,launch_share_pct,contract_share_pct,profile_candidate_nsys,profile_candidate_ncu
camp_0e9e80e16faae716,repeat_roi_v1,cell_05466b375a1233b9,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_ghz3_amplitude.yaml,wkl_5361a0b920fc4e05,plan_19d5ba0a501d7820,run_178aadacad0a21ba,2,success,balanced,1,2,True,True,cuquantum_tensornet_gpu,off,0.014186894,0.143244,0.015095451,0.015095451,0.629314,13.989494,0.629314,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_058625208c01aaba,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_batched.yaml,wkl_84140faee381a579,plan_f985678a7ca683ad,run_54f5f7b6bc07c55b,0,success,deep,2,2,False,False,cuquantum_tensornet_gpu,off,0.038498294,0.259254,0.039890219,0.039890219,1.21032,16.383418,1.226703,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_058625208c01aaba,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_batched.yaml,wkl_84140faee381a579,plan_f985678a7ca683ad,run_dc689fb355d1d76e,1,success,deep,2,2,False,False,cuquantum_tensornet_gpu,off,0.037216157,0.251746,0.038564373,0.038564373,1.21032,16.383418,1.226703,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_058625208c01aaba,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_batched.yaml,wkl_84140faee381a579,plan_f985678a7ca683ad,run_e3f0ee12eab20338,2,success,deep,2,2,False,False,cuquantum_tensornet_gpu,off,0.037506548,0.253837,0.038897383,0.038897383,1.21032,16.383418,1.226703,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_05e4c1d5aa754ed4,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_batched.yaml,wkl_50dd86db6abd0bfa,plan_03f22fcada59f88b,run_037920dca8a18f4b,0,success,balanced,8,2,True,True,cuquantum_tensornet_gpu,off,0.042188723,0.256201,0.043524393,0.043524393,0.581735,18.617521,0.712058,,,,False,False
camp_0e9e80e16faae716,repeat_roi_v1,cell_05e4c1d5aa754ed4,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_batched.yaml,wkl_50dd86db6abd0bfa,plan_03f22fcada59f88b,run_91aaf3b6502f080f,1,success,balanced,8,2,True,True,cuquantum_tensornet_gpu,off,0.04240629,0.256875,0.043789973,0.043789973,0.581735,18.617521,0.712058,,,,False,False
camp_0e9e80e16faae716,repeat_roi_v1,cell_05e4c1d5aa754ed4,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_batched.yaml,wkl_50dd86db6abd0bfa,plan_03f22fcada59f88b,run_684a87f3c3982cc9,2,success,balanced,8,2,True,True,cuquantum_tensornet_gpu,off,0.042262363,0.272077,0.043695357,0.043695357,0.581735,18.617521,0.712058,,,,False,False
camp_0e9e80e16faae716,repeat_roi_v1,cell_06546f9ba42c95f8,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_amplitude.yaml,wkl_fecefeb4ecb3e7d2,plan_7f1c3c097a5d993e,run_793d4a8474c97356,0,success,quick,8,2,True,False,cuquantum_tensornet_gpu,off,0.049209652,0.299113,0.050791005,0.050791005,0.599219,22.506348,0.756763,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_06546f9ba42c95f8,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_amplitude.yaml,wkl_fecefeb4ecb3e7d2,plan_7f1c3c097a5d993e,run_4673ce44875d2021,1,success,quick,8,2,True,False,cuquantum_tensornet_gpu,off,0.043752622,0.276388,0.045192563,0.045192563,0.599219,22.506348,0.756763,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_06546f9ba42c95f8,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_amplitude.yaml,wkl_fecefeb4ecb3e7d2,plan_7f1c3c097a5d993e,run_af9bf38e1f4ce4f8,2,success,quick,8,2,True,False,cuquantum_tensornet_gpu,off,0.043346908,0.288838,0.044820782,0.044820782,0.599219,22.506348,0.756763,,,,True,True
