manifest_path,manifest_name,mode,session_label,sequence_name,request_ordinal,cli_wall_s,session_total_s,driver_total_s,outer_driver_overhead_s,execute_plan_bundle_s,worker_startup_s,worker_request_dispatch_s,worker_execute_s,worker_reply_s,execution_wall_s,import_real_stack_s,network_build_s,selected_plan_id,selection_source,correctness_status,execution_mode,worker_session_id,worker_warm,worker_request_index,persistent_used,fallback_used,bundle_hit
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,08_parity_iqp_batched_heldout_medium.len8,08_parity_iqp_batched_heldout_medium.len8,2,0.636208888,0.636208888,0.233442746,0.169817639,0.067744594,1.171784556,0.000244975,0.065745317,3.358e-06,0.063625107,0.0,0.009098634,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_6877e8af7fb9b03d,True,2,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,08_parity_iqp_batched_heldout_medium.len8,08_parity_iqp_batched_heldout_medium.len8,3,0.695306078,0.695306078,0.270133923,0.185660077,0.090210206,1.171784556,0.000288112,0.087038063,2.424e-06,0.084473846,0.0,0.004469805,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_6877e8af7fb9b03d,True,3,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,08_parity_iqp_batched_heldout_medium.len8,08_parity_iqp_batched_heldout_medium.len8,4,0.609700352,0.609700352,0.243882878,0.1739619,0.074789896,1.171784556,0.000214473,0.072158349,2.545e-06,0.069920978,0.0,0.003595839,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_6877e8af7fb9b03d,True,4,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,08_parity_iqp_batched_heldout_medium.len8,08_parity_iqp_batched_heldout_medium.len8,5,0.676497464,0.676497464,0.262664006,0.177111834,0.09107182,1.171784556,0.00029866,0.088159105,3.041e-06,0.085552172,0.0,0.004632699,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_6877e8af7fb9b03d,True,5,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,08_parity_iqp_batched_heldout_medium.len8,08_parity_iqp_batched_heldout_medium.len8,6,0.642916383,0.642916383,0.234386765,0.175034417,0.064012076,1.171784556,0.000255754,0.061507112,2.445e-06,0.059352348,0.0,0.004150094,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_6877e8af7fb9b03d,True,6,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,08_parity_iqp_batched_heldout_medium.len8,08_parity_iqp_batched_heldout_medium.len8,7,0.644455872,0.644455872,0.267844204,0.178314627,0.095468959,1.171784556,0.00028624,0.092074404,2.505e-06,0.089529577,0.0,0.005891174,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_6877e8af7fb9b03d,True,7,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,08_parity_iqp_batched_heldout_medium.len8,08_parity_iqp_batched_heldout_medium.len8,8,0.615515467,0.615515467,0.259306921,0.185723385,0.078762526,1.171784556,0.000286813,0.076198841,2.878e-06,0.073583536,0.0,0.003887544,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_6877e8af7fb9b03d,True,8,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,mixed.len6,mixed.len6,1,0.804693781,0.804693781,0.389399376,0.167230178,0.228581928,1.090392293,0.000299544,0.225454758,2.874e-06,0.222169198,0.0,0.151295428,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_15b534d37ac948aa,False,1,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,mixed.len6,mixed.len6,2,0.654212294,0.654212294,0.276105865,0.184668498,0.097058042,1.090392293,0.000300085,0.094128579,2.783e-06,0.091437367,0.0,0.019574196,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_15b534d37ac948aa,True,2,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,mixed.len6,mixed.len6,3,0.693914365,0.693914365,0.28090344,0.198482664,0.088093364,1.090392293,0.000290498,0.084948943,2.644e-06,0.082420776,0.0,0.004941444,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_15b534d37ac948aa,True,3,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/01_real_dense_ring6_amplitude.yaml,01_real_dense_ring6_amplitude.yaml,persistent_sequence_bundle,mixed.len6,mixed.len6,4,0.658619303,0.658619303,0.259870777,0.156050205,0.1092828,1.090392293,0.000288935,0.106606794,2.569e-06,0.103820572,0.0,0.004691694,plan_9681ead327789de4,plan_bundle_reuse,pass,persistent_executor,wrk_15b534d37ac948aa,True,4,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/06_star_graph_phase_amplitude_heldout_low.yaml,06_star_graph_phase_amplitude_heldout_low.yaml,persistent_sequence_bundle,mixed.len6,mixed.len6,5,0.698604889,0.698604889,0.280126075,0.196392146,0.089503742,1.090392293,0.000298028,0.086345217,2.346e-06,0.083733929,0.0,0.004979715,plan_1e9bb43cfe444bbb,plan_bundle_reuse,pass,persistent_executor,wrk_15b534d37ac948aa,True,5,True,False,True
/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/ovh_v2/08_parity_iqp_batched_heldout_medium.yaml,08_parity_iqp_batched_heldout_medium.yaml,persistent_sequence_bundle,mixed.len6,mixed.len6,6,0.653493799,0.653493799,0.275503973,0.188908455,0.092719971,1.090392293,0.000354072,0.089397319,2.569e-06,0.086595518,0.0,0.004749351,plan_7209297490c788dd,plan_bundle_reuse,pass,persistent_executor,wrk_15b534d37ac948aa,True,6,True,False,True
